"Time","Microsoft Latency"
1475183506222710495,288449376
1475183506322710495,484547312
1475183506422710495,415371344
1475183506522710495,395562496
1475183506722710495,262767584
1475183506622710495,405097248
1475183506822710495,295519024
1475183506922710495,323702960
1475183507022710495,323294224
1475183507122710495,301885552
1475183507222710495,448829472
1475183507422710495,261755024
1475183507322710495,411490368
1475183507522710495,378161792
1475183507622710495,366669456
1475183507722710495,336415696
1475183507822710495,313859600
1475183507922710495,343697168
1475183508022710495,323627952
1475183508122710495,389493040
1475183508322710495,323738224
1475183508422710495,345721376
1475183508222710495,549431264
1475183508522710495,326524896
1475183508622710495,285487328
1475183508722710495,311722832
1475183508922710495,303145552
1475183508822710495,430685648
1475183509022710495,341051808
1475183509122710495,279433472
1475183509222710495,376646928
1475183509322710495,342206176
1475183509522710495,316203088
1475183509422710495,428877552
1475183509622710495,287558128
1475183509722710495,347080560
1475183509822710495,333222592
1475183509922710495,328249824
1475183510022710495,438536096
1475183510222710495,334697184
1475183510122710495,459929120
1475183510322710495,402630544
1475183510422710495,307179488
1475183510722710495,310329840
1475183510522710495,536014560
1475183510622710495,473461616
1475183510822710495,298313488
1475183510922710495,312888304
1475183511122710495,301683088
1475183511022710495,428967872
1475183511222710495,374117168
1475183511322710495,398069152
1475183511422710495,372337200
1475183511522710495,472342528
1475183511622710495,380990672
1475183511722710495,482652544
1475183511822710495,394549072
1475183511922710495,295453584
1475183512022710495,403139472
1475183512122710495,352042176
1475183512222710495,381323328
1475183512322710495,325159776
1475183512422710495,458795152
1475183512622710495,351793840
1475183512522710495,457928304
1475183512722710495,356076688
1475183512822710495,337489200
1475183512922710495,325717952
1475183513022710495,335738768
1475183513122710495,311424256
1475183513222710495,329125824
1475183513322710495,384111600
1475183513422710495,310729760
1475183513522710495,386657632
1475183513622710495,303645392
1475183513722710495,262766304
1475183513922710495,314503760
1475183513822710495,419738032
1475183514022710495,310965712
1475183514122710495,312870672
1475183514222710495,428031584
1475183514422710495,313729664
1475183514322710495,420020384
1475183514522710495,367812656
1475183514622710495,412552032
1475183514722710495,372345456
1475183514922710495,299431280
1475183514822710495,422725024
1475183515022710495,356937728
1475183515122710495,296228448
1475183515222710495,262067584
1475183515322710495,317720480
1475183515422710495,415273264
1475183515522710495,349753872
1475183515622710495,333896848
1475183515722710495,268211760
1475183515822710495,274559968
1475183515922710495,246458176
1475183516022710495,287511024
1475183516222710495,377539184
1475183516122710495,477827984
1475183516322710495,347985280
1475183516422710495,315665568
1475183516522710495,332105680
1475183516622710495,304681920
1475183516722710495,468831248
1475183516822710495,425320960
1475183516922710495,401985264
1475183517122710495,262200592
1475183517022710495,376017344
1475183517222710495,290066368
1475183517322710495,328578864
1475183517422710495,349353792
1475183517522710495,273547792
1475183517622710495,369073904
1475183517722710495,376008112
1475183517922710495,315560992
1475183517822710495,424266912
1475183518022710495,315296560
1475183518122710495,336403904
1475183518222710495,322209072
1475183518322710495,322777392
1475183518422710495,388680752
1475183518622710495,283946416
1475183518522710495,389630912
1475183518722710495,334536432
1475183518822710495,351824704
1475183519022710495,332657520
1475183518922710495,471247504
1475183519122710495,335950480
1475183519222710495,410785552
1475183519322710495,403361120
1475183519422710495,309862128
1475183519522710495,284634432
1475183519622710495,276833984
1475183519722710495,315675728
1475183519822710495,327183552
1475183519922710495,257564576
1475183520122710495,272483840
1475183520022710495,377456032
1475183520222710495,440376832
1475183520322710495,462014672
1475183520522710495,377113968
1475183520422710495,478899056
1475183520622710495,380475616
1475183520822710495,368218064
1475183520722710495,481100688
1475183520922710495,444031952
1475183521022710495,455358368
1475183521122710495,376098288
1475183521222710495,338123984
1475183521322710495,412350288
1475183521422710495,371666512
1475183521522710495,327508448
1475183521622710495,279859984
1475183521722710495,302246656
1475183521822710495,327415840
1475183521922710495,315313440
1475183522022710495,262821120
1475183522122710495,306513216
1475183522222710495,374349952
1475183522322710495,430054976
1475183522422710495,396342032
1475183522522710495,314718528
1475183522622710495,308919456
1475183522722710495,336603776
1475183522922710495,320346832
1475183523022710495,265801632
1475183522822710495,472143696
1475183523122710495,261619520
1475183523222710495,375065872
1475183523322710495,400243712
1475183523422710495,322815760
1475183523522710495,300113648
1475183523722710495,267191808
1475183523822710495,281395616
1475183523922710495,269455088
1475183523622710495,586654704
1475183524022710495,262989856
1475183524122710495,326318624
1475183524222710495,406762992
1475183524322710495,402500800
1475183524422710495,412576624
1475183524522710495,350289376
1475183524622710495,281892144
1475183524722710495,253643728
1475183524822710495,260098048
1475183524922710495,333913648
1475183525022710495,280249520
1475183525122710495,358916576
1475183525222710495,354705248
1475183525322710495,325273952
1475183525522710495,404416512
1475183525622710495,338815024
1475183525422710495,573969312
1475183525722710495,382792544
1475183525822710495,323175296
1475183525922710495,422411376
1475183526022710495,523477536
1475183526122710495,423787472
1475183526222710495,397886720
1475183526322710495,385639104
1475183526522710495,285452160
1475183526422710495,410388880
1475183526622710495,318544112
1475183526722710495,288113968
1475183526822710495,345741600
1475183526922710495,272730896
1475183527022710495,286009088
1475183527122710495,389835088
1475183527222710495,300692192
1475183527322710495,376464048
1475183527422710495,320374336
1475183527522710495,402359072
1475183527622710495,381516928
1475183527722710495,392811072
1475183527822710495,406391616
1475183527922710495,366939952
1475183528022710495,278674736
1475183528222710495,417197088
1475183528322710495,358182768
1475183528122710495,588386240
1475183528422710495,329289984
1475183528522710495,286786448
1475183528622710495,300421264
1475183528722710495,295949408
1475183528822710495,316723632
1475183528922710495,259491392
1475183529022710495,287304240
1475183529122710495,348659344
1475183529222710495,401265776
1475183529322710495,320845568
1475183529422710495,302510336
1475183529522710495,323456624
1475183529622710495,308463664
1475183529722710495,309050672
1475183529822710495,248192736
1475183529922710495,266651088
1475183530022710495,284483072
1475183530122710495,325219872
1475183530222710495,332653088
1475183530322710495,328600576
1475183530422710495,331235520
1475183530522710495,313342384
1475183530622710495,303898608
1475183530722710495,327582032
1475183530822710495,302743136
1475183530922710495,300454000
1475183531022710495,304819712
1475183531122710495,334760016
1475183531222710495,377904048
1475183531322710495,369441600
1475183531422710495,302316736
1475183531522710495,325884672
1475183531622710495,320636416
1475183531722710495,539708848
1475183531822710495,597454144
1475183532022710495,438803296
1475183531922710495,586842304
1475183532222710495,324189232
1475183532122710495,427287072
1475183532322710495,298586208
1475183532422710495,347147632
1475183532522710495,294017808
1475183532622710495,290023808
1475183532722710495,299075808
1475183532822710495,252636464
1475183532922710495,313078416
1475183533022710495,382371040
1475183533122710495,320450992
1475183533222710495,394306880
1475183533322710495,323325776
1475183533422710495,354056848
1475183533522710495,313265520
1475183533722710495,315921584
1475183533622710495,433819264
1475183533922710495,293146592
1475183533822710495,417010528
1475183534022710495,454140352
1475183534122710495,359618384
1475183534222710495,290696512
1475183534322710495,380540448
1475183534422710495,358752992
1475183534522710495,309344064
1475183534622710495,267671392
1475183534722710495,292864144
1475183534822710495,262073680
1475183534922710495,336802976
1475183535122710495,277086368
1475183535022710495,387422480
1475183535222710495,284126400
1475183535322710495,294460608
1475183535422710495,414601344
1475183535522710495,411543440
1475183535622710495,399944832
1475183535722710495,332499328
1475183535822710495,386655072
1475183535922710495,318201760
1475183536022710495,299041728
1475183536122710495,307269344
1475183536222710495,329175424
1475183536322710495,279924336
1475183536422710495,393729824
1475183536522710495,355183712
1475183536622710495,357317392
1475183536722710495,264385040
1475183536822710495,295311776
1475183536922710495,288613136
1475183537022710495,296697792
1475183537122710495,267741744
1475183537322710495,413849504
1475183537422710495,354754128
1475183537222710495,575774752
1475183537522710495,332350880
1475183537622710495,416383776
1475183537722710495,333944528
1475183537822710495,501191440
1475183537922710495,432332176
1475183538022710495,340682720
1475183538122710495,332615792
1475183538222710495,304222416
1475183538322710495,311525488
1475183538422710495,321956432
1475183538522710495,318571824
1475183538622710495,291740672
1475183538722710495,320153552
1475183538822710495,378798288
1475183538922710495,334208208
1475183539022710495,305559440
1475183539122710495,374754400
1475183539222710495,318670592
1475183539322710495,298589680
1475183539422710495,285870608
1475183539522710495,300707632
1475183539622710495,361089600
1475183539722710495,377496864
1475183539822710495,332936832
1475183539922710495,311159872
1475183540022710495,300522656
1475183540122710495,333522048
1475183540222710495,260837120
1475183540322710495,475997600
1475183540422710495,463381504
1475183540522710495,424398656
1475183540622710495,344689792
1475183540722710495,281413136
1475183540822710495,267937664
1475183540922710495,325349296
1475183541022710495,539116000
1475183541122710495,450114128
1475183541222710495,410659824
1475183541322710495,434986992
1475183541422710495,350538736
1475183541522710495,286856032
1475183541622710495,264017872
1475183541822710495,318405808
1475183541922710495,291836960
1475183541722710495,499504560
1475183542022710495,260647296
1475183542122710495,277999024
1475183542222710495,287731168
1475183542322710495,331017504
1475183542422710495,263702048
1475183542622710495,282627296
1475183542722710495,317518256
1475183542522710495,599378224
1475183542822710495,414630896
1475183542922710495,328968224
1475183543022710495,413081552
1475183543122710495,345151888
1475183543222710495,330225824
1475183543322710495,353711536
1475183543422710495,289206704
1475183543522710495,323225184
1475183543622710495,304483104
1475183543722710495,299973264
1475183543822710495,277797648
1475183543922710495,287160096
1475183544022710495,324946656
1475183544122710495,283591536
1475183544322710495,247383136
1475183544222710495,349188128
1475183544422710495,318007344
1475183544522710495,406872064
1475183544622710495,339595904
1475183544722710495,309412352
1475183544822710495,354519248
1475183544922710495,279427376
1475183545022710495,376764032
1475183545122710495,305764976
1475183545222710495,269508544
1475183545322710495,294732704
1475183545422710495,327277120
1475183545522710495,375761040
1475183545622710495,319050224
1475183545722710495,267515232
1475183545822710495,381616064
1475183545922710495,311708160
1475183546022710495,299382944
1475183546222710495,265105088
1475183546122710495,437956160
1475183546322710495,290200656
1475183546422710495,258569568
1475183546522710495,341354592
1475183546622710495,377452448
1475183546822710495,364499776
1475183546722710495,497202768
1475183546922710495,302399440
1475183547022710495,282196928
1475183547122710495,326106544
1475183547222710495,314865248
1475183547322710495,295799696
1475183547422710495,347127856
1475183547622710495,285700848
1475183547722710495,328543472
1475183547822710495,274419680
1475183547522710495,576187104
1475183547922710495,282735136
1475183548022710495,321881776
1475183548122710495,268337648
1475183548222710495,297558768
1475183548322710495,321860720
1475183548422710495,298372912
1475183548522710495,356615920
1475183548622710495,332374992
1475183548722710495,296999376
1475183548822710495,368160256
1475183548922710495,294014512
1475183549022710495,298579312
1475183549122710495,278488112
1475183549222710495,269473440
1475183549322710495,295686960
1475183549422710495,452547664
1475183549522710495,369481392
1475183549622710495,315830672
1475183549722710495,285744224
1475183549822710495,312818768
1475183549922710495,259870672
1475183550022710495,348534112
1475183550122710495,294323712
1475183550222710495,324148800
1475183550322710495,344430464
1475183550422710495,420843824
1475183550522710495,454124256
1475183550622710495,405548816
1475183550722710495,331603216
1475183550822710495,310165728
1475183550922710495,307436928
1475183551022710495,351125088
1475183551122710495,264850736
1475183551222710495,289605232
1475183551422710495,268398736
1475183551322710495,471887520
1475183551522710495,366691280
1475183551622710495,268653568
1475183551722710495,278571072
1475183551822710495,244704768
1475183551922710495,278501952
1475183552022710495,280375440
1475183552122710495,303063696
1475183552222710495,386529376
1475183552322710495,344510848
1475183552422710495,290755520
1475183552522710495,265426528
1475183552622710495,304694368
1475183552722710495,332880416
1475183552922710495,253553088
1475183552822710495,402855088
1475183553022710495,306144624
1475183553122710495,318407088
1475183553222710495,313767040
1475183553322710495,356245744
1475183553422710495,278725824
1475183553522710495,264831136
1475183553622710495,275423680
1475183553722710495,275677680
1475183553822710495,275718256
1475183553922710495,262653664
1475183554022710495,257445792
1475183554122710495,335789664
1475183554222710495,348570992
1475183554322710495,395797040
1475183554422710495,381137632
1475183554522710495,357794672
1475183554622710495,307274880
1475183554722710495,281694064
1475183554822710495,357533872
1475183554922710495,306835104
1475183555022710495,355475376
1475183555122710495,311152144
1475183555222710495,338384032
1475183555322710495,272640752
1475183555422710495,295838448
1475183555522710495,314749344
1475183555722710495,288524240
1475183555622710495,394387840
1475183555922710495,393775504
1475183555822710495,560137824
1475183556222710495,297683776
1475183556022710495,506287968
1475183556122710495,428473872
1475183556322710495,313869008
1475183556422710495,322918736
1475183556522710495,319813600
1475183556622710495,335483664
1475183556722710495,305395472
1475183556822710495,286529072
1475183556922710495,358243376
1475183557022710495,395985904
1475183557122710495,310715920
1475183557222710495,252896832
1475183557322710495,286870736
1475183557422710495,294678448
1475183557522710495,306546752
1475183557622710495,299987600
1475183557722710495,365703312
1475183557822710495,272806592
1475183557922710495,317753952
1475183558022710495,293423840
1475183558122710495,266065024
1475183558322710495,338956304
1475183558222710495,644835488
1475183558422710495,492485696
1475183558522710495,525496320
1475183558722710495,440690480
1475183558822710495,353725568
1475183558622710495,555255760
1475183558922710495,304216496
1475183559122710495,258038304
1475183559022710495,507521472
1475183559322710495,658282832
1475183559222710495,766782096
1475183559522710495,591802096
1475183559722710495,417533456
1475183559422710495,724499360
1475183559622710495,542355152
1475183559922710495,262303392
1475183559822710495,402789504
1475183560022710495,312723984
1475183560122710495,304524224
1475183560222710495,322814080
1475183560422710495,378864992
1475183560322710495,479032592
1475183560522710495,356150832
1475183560622710495,353926080
1475183560722710495,345872960
1475183560822710495,362779264
1475183560922710495,297845312
1475183561022710495,277219056
1475183561122710495,378281472
1475183561222710495,329640496
1475183561322710495,333156160
1475183561422710495,304361968
1475183561522710495,373517280
1475183561622710495,323336816
1475183561722710495,304156656
1475183561822710495,328227536
1475183561922710495,327833168
1475183562022710495,340890192
1475183562122710495,324570304
1475183562222710495,258821904
1475183562322710495,334662528
1475183562422710495,282156224
1475183562522710495,370168912
1475183562622710495,361740096
1475183562822710495,305405120
1475183562722710495,408270320
1475183562922710495,419404800
1475183563022710495,364563872
1475183563122710495,360560480
1475183563222710495,444052048
1475183563322710495,426951280
1475183563422710495,375225760
1475183563522710495,334035200
1475183563622710495,319779664
1475183563722710495,297928768
1475183563822710495,314119744
1475183563922710495,372458832
1475183564022710495,420579936
1475183564122710495,393437488
1475183564222710495,343197248
1475183564322710495,281766256
1475183564422710495,337082160
1475183564522710495,310232960
1475183564622710495,348710304
1475183564722710495,264476544
1475183564822710495,363363680
1475183564922710495,381866384
1475183565022710495,401583984
1475183565222710495,310239808
1475183565122710495,424248032
1475183565522710495,345507200
1475183565322710495,551926080
1475183565422710495,453110880
1475183565622710495,295488800
1475183565922710495,297266032
1475183565722710495,515164144
1475183565822710495,422496976
1475183566022710495,390327984
1475183566122710495,333659584
1475183566222710495,285635120
1475183566322710495,347163600
1475183566422710495,344912704
1475183566522710495,370652000
1475183566622710495,323600944
1475183566722710495,357587360
1475183566822710495,323494832
1475183566922710495,296124544
1475183567122710495,346504448
1475183567022710495,448214064
1475183567222710495,291612672
1475183567322710495,355131904
1475183567422710495,364311056
1475183567522710495,277023488
1475183567622710495,294177360
1475183567722710495,316944608
1475183567822710495,348201776
1475183567922710495,277046880
1475183568122710495,292618720
1475183568022710495,392836192
1475183568222710495,408088464
1475183568322710495,338439312
1475183568522710495,490032416
1475183568422710495,592795744
1475183568622710495,398876832
1475183568722710495,375388464
1475183568822710495,337201392
1475183568922710495,299418976
1475183569022710495,391486064
1475183569122710495,552833808
1475183569222710495,499368752
1475183569322710495,484634016
1475183569422710495,399066224
1475183569622710495,328024400
1475183569522710495,575534288
1475183569722710495,430792224
1475183569822710495,381102368
1475183569922710495,367520352
1475183570022710495,534096688
1475183570222710495,446110992
1475183570122710495,546563008
1475183570422710495,382264832
1475183570322710495,518175808
1475183570522710495,351410320
1475183570622710495,364218288
1475183570722710495,331478320
1475183570822710495,325709184
1475183570922710495,325817360
1475183571022710495,320317216
1475183571222710495,363805056
1475183571422710495,326658080
1475183571122710495,627735952
1475183571322710495,468370800
1475183571522710495,472334976
1475183571622710495,376505792
1475183571722710495,299736944
1475183571822710495,343854480
1475183571922710495,347512528
1475183572022710495,282866832
1475183572122710495,296767296
1475183572222710495,362424720
1475183572322710495,359289552
1475183572422710495,364768384
1475183572522710495,415784000
1475183572622710495,345020128
1475183572722710495,286453264
1475183572822710495,294428528
1475183572922710495,258178480
1475183573022710495,399577152
1475183573122710495,350240176
1475183573222710495,393142224
1475183573322710495,311808208
1475183573422710495,301760576
1475183573522710495,273851136
1475183573622710495,301584800
1475183573722710495,264631712
1475183573822710495,251018640
1475183573922710495,332700656
1475183574022710495,358900528
1475183574122710495,281250944
1475183574222710495,323399616
1475183574322710495,290595264
1475183574422710495,264260256
1475183574522710495,264352512
1475183574622710495,440597952
1475183574822710495,340493888
1475183574722710495,458636496
1475183574922710495,429457216
1475183575022710495,384451168
1475183575122710495,292323088
1475183575222710495,351012736
1475183575322710495,479494064
1475183575422710495,403606224
1475183575522710495,367309424
1475183575622710495,385729664
1475183575722710495,488344288
1475183575822710495,403961680
1475183576022710495,332512528
1475183575922710495,434875136
1475183576122710495,277223104
1475183576222710495,293993952
1475183576322710495,260255296
1475183576422710495,259906960
1475183576522710495,479810352
1475183576622710495,453917872
1475183576722710495,374717808
1475183576922710495,339044432
1475183576822710495,540353440
1475183577122710495,391653376
1475183577022710495,586492880
1475183577222710495,474296416
1475183577322710495,421840464
1475183577522710495,319721152
1475183577622710495,267701696
1475183577422710495,475682928
1475183577722710495,338315856
1475183577822710495,265614368
1475183577922710495,329288736
1475183578022710495,390920400
1475183578122710495,380334592
1475183578222710495,319846640
1475183578322710495,355500144
1475183578422710495,361506400
1475183578522710495,281492672
1475183578622710495,264967504
1475183578722710495,316109136
1475183578822710495,338293536
1475183578922710495,395328064
1475183579122710495,446921008
1475183579222710495,348452016
1475183579022710495,579310048
1475183579322710495,333026704
1475183579422710495,300387808
1475183579522710495,349010656
1475183579622710495,321187712
1475183579722710495,292732720
1475183579822710495,293138928
1475183579922710495,321300736
1475183580022710495,295831504
1475183580122710495,244738928
1475183580222710495,298892080
1475183580322710495,279007776
1475183580422710495,397240416
1475183580522710495,421477936
1475183580622710495,367582064
1475183580722710495,402675072
1475183580822710495,308245408
1475183580922710495,284447008
1475183581022710495,339066016
1475183581122710495,304748512
1475183581222710495,289707424
1475183581322710495,331424656
1475183581422710495,275849408
1475183581522710495,279179584
1475183581622710495,291544000
1475183581722710495,364245024
1475183581922710495,255661856
1475183581822710495,396759168
1475183582022710495,316370800
1475183582122710495,305514256
1475183582222710495,283613472
1475183582322710495,296699760
1475183582422710495,317657888
1475183582522710495,328352080
1475183582622710495,375503664
1475183582722710495,307205680
1475183582922710495,258303120
1475183582822710495,373735888
1475183583022710495,298728016
1475183583122710495,356567360
1475183583222710495,306956368
1475183583322710495,436529408
1475183583422710495,378954464
1475183583522710495,280428816
1475183583622710495,397895856
1475183583722710495,412863376
1475183583922710495,255916320
1475183583822710495,436666064
1475183584022710495,366223568
1475183584122710495,396773632
1475183584222710495,330675568
1475183584322710495,438684832
1475183584422710495,428608464
1475183584622710495,460053856
1475183584522710495,560346048
1475183584722710495,400882832
1475183584922710495,320864208
1475183584822710495,446263616
1475183585022710495,292452768
1475183585122710495,288393648
1475183585222710495,276389872
1475183585322710495,341157856
1475183585422710495,379159728
1475183585522710495,367901856
1475183585622710495,286336704
1475183585822710495,314706624
1475183585722710495,448555904
1475183585922710495,253382864
1475183586022710495,361451968
1475183586122710495,322025760
1475183586222710495,322005392
1475183586322710495,285672368
1475183586422710495,356750736
1475183586522710495,289902288
1475183586622710495,329845408
1475183586722710495,308130016
1475183586822710495,271359008
1475183586922710495,470312064
1475183587022710495,371628256
1475183587222710495,293864832
1475183587122710495,415803872
1475183587322710495,288454480
1475183587422710495,317190912
1475183587522710495,261646400
1475183587622710495,317172192
1475183587722710495,264813808
1475183587922710495,295979216
1475183587822710495,406560608
1475183588022710495,311806352
1475183588122710495,338478384
1475183588222710495,291507936
1475183588322710495,264116608
1475183588422710495,299965728
1475183588522710495,307281808
1475183588622710495,263376464
1475183588722710495,260081824
1475183588822710495,282288144
1475183588922710495,316824896
1475183589022710495,241089504
1475183589122710495,263698496
1475183589322710495,265575168
1475183589222710495,379475104
1475183589422710495,307560528
1475183589522710495,266623616
1475183589622710495,343985392
1475183589722710495,426879872
1475183589822710495,342810176
1475183589922710495,366772128
1475183590022710495,289843440
1475183590122710495,313977936
1475183590222710495,311770656
1475183590322710495,285883504
1475183590422710495,290770816
1475183590522710495,341565008
1475183590622710495,327921616
1475183590722710495,322225824
1475183590822710495,337290048
1475183590922710495,310860816
1475183591022710495,336479424
1475183591122710495,349395120
1475183591222710495,347327824
1475183591322710495,286499328
1475183591422710495,347004832
1475183591522710495,329216208
1475183591622710495,464918192
1475183591722710495,374211952
1475183591822710495,336530096
1475183592022710495,248914688
1475183591922710495,372163184
1475183592122710495,281542880
1475183592222710495,312529776
1475183592322710495,377556416
1475183592422710495,339945792
1475183592522710495,307726480
1475183592622710495,350035712
1475183592722710495,369589488
1475183592922710495,582252848
1475183592822710495,715498304
1475183593122710495,427711184
1475183593222710495,342629296
1475183593322710495,270772576
1475183593022710495,587484816
1475183593422710495,349625360
1475183593522710495,329444688
1475183593622710495,301009904
1475183593722710495,266911568
1475183593822710495,362256896
1475183593922710495,290748864
1475183594022710495,333538704
1475183594122710495,412439920
1475183594222710495,372109408
1475183594322710495,297621344
1475183594422710495,296665744
1475183594522710495,374542304
1475183594622710495,374542416
1475183594722710495,318290944
1475183594822710495,346580576
1475183594922710495,346244176
1475183595022710495,387140752
1475183595122710495,287253440
1475183595222710495,269514000
1475183595322710495,408007072
1475183595422710495,393489648
1475183595522710495,298720288
1475183595622710495,365247824
1475183595722710495,328337872
1475183595822710495,339643328
1475183596022710495,272348592
1475183595922710495,373174480
1475183596122710495,285340640
1475183596222710495,388349088
1475183596322710495,375185376
1475183596422710495,407791168
1475183596522710495,340213648
1475183596622710495,388203392
1475183596722710495,315888688
1475183596822710495,320416944
1475183596922710495,263416448
1475183597022710495,328885248
1475183597122710495,265813008
1475183597222710495,328870224
1475183597422710495,332754032
1475183597322710495,468661920
1475183597522710495,355986016
1475183597622710495,311222928
1475183597822710495,294049552
1475183597722710495,418336208
1475183597922710495,252707808
1475183598022710495,322486336
1475183598122710495,337218448
1475183598222710495,318919024
1475183598322710495,370793568
1475183598422710495,290296512
1475183598522710495,291872016
1475183598622710495,289373280
1475183598722710495,447186928
1475183598822710495,401960832
1475183598922710495,365737104
1475183599122710495,306943312
1475183599022710495,550251792
1475183599222710495,419313632
1475183599322710495,456679824
1475183599522710495,310874672
1475183599422710495,532057504
1475183599622710495,422924480
1475183599722710495,445334464
1475183599822710495,438286848
1475183599922710495,549993840
1475183600022710495,495796800
1475183600222710495,386398128
1475183600122710495,490455456
1475183600322710495,312691632
1475183600422710495,341006272
1475183600522710495,343813568
1475183600722710495,290770320
1475183600622710495,394910352
1475183600822710495,288819008
1475183601022710495,371450448
1475183601122710495,286156688
1475183600922710495,597644080
1475183601322710495,303834608
1475183601222710495,467424896
1475183601422710495,358111312
1475183601522710495,435701184
1475183601622710495,336789744
1475183601722710495,296138976
1475183601822710495,319218640
1475183601922710495,280815600
1475183602022710495,342682112
1475183602122710495,369091920
1475183602222710495,331588640
1475183602422710495,358055744
1475183602322710495,467126368
1475183602522710495,401938672
1475183602622710495,480724192
1475183602722710495,479480800
1475183602822710495,438643584
1475183603022710495,270628512
1475183602922710495,423353056
1475183603122710495,272026704
1475183603222710495,338608416
1475183603422710495,372507616
1475183603522710495,395498208
1475183603322710495,647590704
1475183603722710495,330344512
1475183603622710495,430647344
1475183603822710495,266544080
1475183603922710495,307060912
1475183604022710495,330036432
1475183604122710495,295799136
1475183604222710495,317064752
1475183604322710495,313310064
1475183604422710495,309996624
1475183604522710495,322729744
1475183604622710495,296453824
1475183604722710495,307365024
1475183604822710495,298782224
1475183604922710495,431110704
1475183605022710495,398387104
1475183605122710495,410433216
1475183605222710495,358515088
1475183605322710495,362170784
1475183605422710495,304467104
1475183605522710495,255441888
1475183605622710495,284148912
1475183605722710495,280171776
1475183605822710495,267265664
1475183605922710495,443666528
1475183606022710495,478565024
1475183606122710495,408992384
1475183606222710495,352555728
